18:16, Friday, January 18, 2019
Study name:Static 2 Square Compression
Units: 
Selected reference : Front Plane
Element  ,EPSX  ,EPSY  ,EPSZ  ,GMXY  ,GMXZ  ,GMYZ
190  ,-3.22122e-006  ,1.06188e-006  ,1.06467e-006  ,4.15344e-010  ,-7.86681e-009  ,1.18495e-009
191  ,-3.13242e-006  ,1.05051e-006  ,9.94756e-007  ,5.29879e-009  ,-2.20110e-008  ,-7.11213e-009
192  ,-3.13355e-006  ,1.07201e-006  ,9.65716e-007  ,3.60627e-009  ,-9.77314e-008  ,3.16113e-008
193  ,2.52823e-009  ,2.35704e-009  ,-7.36049e-009  ,-8.29122e-011  ,2.89826e-009  ,4.56683e-010
194  ,-3.11763e-006  ,1.04131e-006  ,1.00219e-006  ,4.22429e-009  ,-4.19847e-008  ,-3.77047e-009
195  ,-3.13068e-006  ,1.07328e-006  ,9.69277e-007  ,-2.54382e-009  ,4.89678e-008  ,3.14571e-008
196  ,-1.69148e-006  ,5.63290e-007  ,5.48574e-007  ,1.67489e-009  ,-4.22889e-008  ,2.59718e-009
197  ,-1.57651e-006  ,5.25628e-007  ,5.06109e-007  ,-3.30572e-009  ,-1.83972e-008  ,5.18287e-009
198  ,-1.48743e-006  ,4.96947e-007  ,4.82720e-007  ,-7.82832e-009  ,1.08925e-008  ,7.44258e-010
199  ,-1.88777e-006  ,6.23930e-007  ,6.11718e-007  ,4.14926e-009  ,-6.77589e-008  ,-2.20115e-009
200  ,-2.19358e-006  ,7.12686e-007  ,7.26221e-007  ,8.18386e-009  ,-1.02927e-007  ,1.26714e-008
201  ,-2.04571e-006  ,6.75330e-007  ,6.74578e-007  ,3.02029e-009  ,-7.21591e-008  ,4.10198e-009
202  ,-1.72031e-006  ,5.74975e-007  ,5.58307e-007  ,1.02435e-009  ,-5.27326e-008  ,1.11463e-010
203  ,-1.97636e-006  ,6.47302e-007  ,6.70987e-007  ,1.27153e-008  ,-1.61649e-007  ,1.31799e-008
204  ,-9.51855e-008  ,1.91225e-008  ,3.22496e-008  ,-2.54445e-008  ,5.92823e-008  ,-1.22019e-008
