19:54, Thursday, January 17, 2019
Study name:Static 2 Filled Compression
Units: N/m^2
Selected reference : Front Plane
Node  ,SX  ,SY  ,SZ  ,TXY  ,TXZ  ,TYZ
204  ,-1.86325e+004  ,8.02697e-001  ,3.32433e+000  ,2.65269e+000  ,-4.68539e-002  ,1.18337e+000
205  ,-1.85803e+004  ,-1.25217e+000  ,-7.72372e+000  ,-6.75782e-002  ,-4.83286e+000  ,5.41117e-001
206  ,-1.85249e+004  ,1.09973e+000  ,-4.53940e+000  ,1.65631e+000  ,-2.18211e+000  ,1.76118e+000
207  ,-1.84775e+004  ,-1.71248e+000  ,-6.01196e+000  ,-4.94053e+000  ,-6.42305e-001  ,1.33636e+000
208  ,-1.83945e+004  ,-1.14940e+000  ,8.00638e+000  ,-1.17147e+000  ,4.33875e+000  ,-1.88229e+000
209  ,-1.83483e+004  ,-1.26486e+000  ,-3.74375e+000  ,-3.15511e-001  ,5.05625e+000  ,-1.62643e-002
210  ,-1.82919e+004  ,5.09645e-001  ,-1.30331e-001  ,1.26671e-001  ,-2.28450e+000  ,-6.80798e-001
211  ,-1.83018e+004  ,-2.79298e+000  ,-8.72605e+000  ,2.60738e+000  ,-1.32612e+001  ,1.15762e+000
212  ,-1.83266e+004  ,6.45442e-001  ,1.50465e+000  ,1.17612e+000  ,-9.61109e+000  ,-1.71315e+000
213  ,-1.83581e+004  ,-5.23385e-001  ,9.42235e+000  ,-1.46521e+000  ,-2.24791e+000  ,-7.56877e-001
214  ,-1.84069e+004  ,-3.99477e+000  ,6.53833e+000  ,-2.46262e-001  ,5.97131e-001  ,-2.46165e+000
215  ,-1.85047e+004  ,1.44353e+000  ,1.14866e+001  ,-5.45272e+000  ,7.59765e+000  ,-1.90167e+000
216  ,-1.86327e+004  ,-6.08608e-001  ,9.44003e+000  ,-3.16174e-001  ,1.23529e+001  ,-5.31306e-001
217  ,-1.88407e+004  ,4.64558e+000  ,1.57159e+001  ,1.84345e+000  ,-4.87252e+000  ,1.01604e+000
218  ,-1.91655e+004  ,6.82980e-001  ,7.40926e+000  ,8.01406e-001  ,-1.85279e+001  ,9.64904e-001
219  ,-1.96094e+004  ,2.14860e+000  ,2.39207e+001  ,-1.81333e+000  ,-1.79965e+001  ,2.87879e+000
220  ,-2.02199e+004  ,7.92137e+000  ,5.44382e+001  ,-3.45844e+000  ,-4.15669e+001  ,3.19789e+000
221  ,-2.12086e+004  ,1.29398e+001  ,1.22077e+002  ,2.35135e+000  ,-7.54790e+001  ,-4.27822e+000
222  ,-2.28083e+004  ,1.02787e+001  ,1.02221e+002  ,1.36447e+001  ,-1.46271e+001  ,-2.14283e+000
223  ,-2.55935e+004  ,-3.94897e+001  ,-3.26601e+001  ,-4.37136e+000  ,8.99856e+001  ,-2.91025e+000
224  ,-2.85477e+004  ,2.99871e+001  ,1.84073e+002  ,1.70139e+001  ,2.66587e+001  ,-2.63627e+001
225  ,-3.32121e+004  ,3.82924e+001  ,3.56046e+002  ,9.03837e+001  ,4.20650e+002  ,-3.40434e+001
226  ,-3.92413e+004  ,1.89655e+003  ,1.72702e+003  ,-2.16671e+003  ,1.82584e+003  ,2.91594e+002
227  ,-2.00033e+004  ,-4.05332e+000  ,-6.63101e+000  ,-8.85665e-001  ,-4.05221e-001  ,-1.89450e+000
228  ,-2.00061e+004  ,-1.23551e+000  ,-1.37352e+001  ,1.98396e+000  ,2.54987e+000  ,2.91705e+000
229  ,-2.00037e+004  ,7.05051e-001  ,-1.44443e+001  ,-2.53296e+000  ,4.64154e+000  ,2.53542e+000
230  ,-2.00058e+004  ,-3.03768e+000  ,-2.42474e+001  ,-8.36399e-002  ,7.94292e+000  ,1.15038e+000
231  ,-2.00008e+004  ,-2.26390e+000  ,1.91607e+000  ,4.99695e-002  ,6.08591e+000  ,6.71400e-001
232  ,-1.99987e+004  ,-1.16868e+000  ,2.36492e+001  ,2.85713e+000  ,-1.60765e+000  ,7.01664e-001
233  ,-1.99998e+004  ,6.57440e-001  ,2.05551e+001  ,-1.34837e+000  ,-4.34265e+000  ,-1.28671e+000
234  ,-1.99927e+004  ,4.13556e+000  ,4.44786e+001  ,-1.01249e-001  ,-9.98170e+000  ,-1.80653e+000
235  ,-1.99946e+004  ,8.44412e-001  ,4.83439e+001  ,-1.08324e+000  ,-1.49167e+001  ,-5.52777e+000
236  ,-1.99980e+004  ,-2.93485e-001  ,6.27296e+001  ,-2.11312e-001  ,-6.90922e+000  ,-1.90777e+000
237  ,-2.00088e+004  ,-2.00781e+000  ,7.59001e+001  ,-2.57300e+000  ,1.65275e+000  ,3.37453e+000
238  ,-2.00084e+004  ,-2.82688e+000  ,1.16001e+002  ,-1.49406e+000  ,4.39979e+000  ,-6.52559e-001
239  ,-2.00061e+004  ,-1.73919e+000  ,1.61759e+002  ,-9.29058e-001  ,7.44314e+000  ,2.97853e+000
240  ,-1.99963e+004  ,-1.97572e+000  ,2.09603e+002  ,-3.83411e-001  ,1.88615e+000  ,-2.02511e+000
241  ,-1.99999e+004  ,1.05144e+000  ,2.35316e+002  ,-2.25852e+000  ,-1.90781e+000  ,2.64524e+000
242  ,-2.00035e+004  ,-1.77842e+000  ,2.63569e+002  ,-6.75269e-001  ,-2.00059e+000  ,-1.04181e+000
243  ,-1.99969e+004  ,-1.11271e+000  ,3.05953e+002  ,1.43809e+000  ,-4.40809e+000  ,-1.83460e-001
244  ,-1.99988e+004  ,-9.92026e-001  ,3.31218e+002  ,2.36414e+000  ,-6.38044e+000  ,-2.07992e+000
245  ,-1.99985e+004  ,-1.41111e+000  ,3.46703e+002  ,2.70244e+000  ,-9.67539e-001  ,-2.46676e+000
246  ,-2.00010e+004  ,3.54711e+000  ,3.70988e+002  ,-2.62120e+000  ,6.07463e+000  ,2.13972e+000
247  ,-1.99939e+004  ,-4.90678e-001  ,4.05115e+002  ,-2.72422e-001  ,1.98364e+000  ,4.74055e-001
248  ,-1.99913e+004  ,8.77167e-002  ,4.17785e+002  ,1.39014e+000  ,2.77468e+000  ,-7.52079e-001
249  ,-1.99936e+004  ,-1.84219e+000  ,4.42985e+002  ,-2.41373e-001  ,3.62449e+000  ,1.19522e+000
250  ,-2.00023e+004  ,-2.36724e-001  ,4.51692e+002  ,-9.03231e-001  ,7.66766e+000  ,2.53167e+000
251  ,-1.99984e+004  ,8.72877e-001  ,4.95677e+002  ,-8.13410e-001  ,5.60572e+000  ,8.88021e-001
252  ,-1.99949e+004  ,8.88309e-001  ,5.19678e+002  ,7.63503e-002  ,-7.89586e+000  ,1.40424e+000
253  ,-2.00044e+004  ,-2.54369e+000  ,4.81336e+002  ,-3.90862e-001  ,-6.60032e+000  ,-2.08491e+000
254  ,-2.00044e+004  ,-3.57832e+000  ,4.81640e+002  ,-1.16728e+000  ,-2.83646e+000  ,-1.98176e+000
255  ,-2.00026e+004  ,-6.73906e-001  ,4.85741e+002  ,3.00173e-001  ,-1.81616e+000  ,7.45418e-001
256  ,-1.99950e+004  ,-1.51417e+000  ,4.82995e+002  ,1.73645e+000  ,-9.93006e-001  ,-5.47251e-001
257  ,-1.99908e+004  ,-1.23658e+000  ,4.81838e+002  ,-5.94837e-001  ,2.28596e+000  ,-1.21051e-001
258  ,-1.99995e+004  ,-4.05549e-001  ,4.61928e+002  ,-7.94224e-001  ,-1.35631e+000  ,1.26753e+000
259  ,-2.00043e+004  ,2.35601e-002  ,4.51708e+002  ,-1.90635e+000  ,-3.70623e+000  ,8.32405e-001
260  ,-2.00039e+004  ,-1.84123e+000  ,4.24958e+002  ,-1.36429e-001  ,-4.83333e+000  ,-6.65040e-001
261  ,-2.00033e+004  ,-8.60977e-001  ,4.00351e+002  ,-1.95847e+000  ,-3.64944e-001  ,1.87109e+000
262  ,-1.99943e+004  ,-1.44460e-001  ,3.98051e+002  ,8.66217e-001  ,-2.44854e+000  ,-2.44025e-001
263  ,-2.00004e+004  ,1.41911e+000  ,3.66709e+002  ,-1.36481e-001  ,-9.25224e+000  ,-1.42849e+000
264  ,-1.99973e+004  ,1.41304e+000  ,3.30321e+002  ,8.72980e-001  ,-7.95193e+000  ,-4.10448e+000
265  ,-1.99951e+004  ,1.04873e+000  ,2.81602e+002  ,2.43758e+000  ,-3.70766e+000  ,-1.84940e+000
266  ,-2.00082e+004  ,-7.77489e-002  ,2.14658e+002  ,-5.74602e-001  ,2.84676e+000  ,4.08767e+000
267  ,-2.00013e+004  ,3.20670e+000  ,2.09249e+002  ,1.15577e+000  ,4.99837e+000  ,-5.24978e-001
268  ,-2.00029e+004  ,-3.52937e+000  ,1.83030e+002  ,-1.78929e+000  ,-3.28814e+000  ,3.30263e-001
269  ,-2.00042e+004  ,-2.51883e+000  ,1.44555e+002  ,-9.43656e-001  ,-2.25454e+000  ,-5.03682e-001
270  ,-2.00072e+004  ,-2.26745e-001  ,1.13027e+002  ,8.05342e-001  ,4.58907e+000  ,-8.30301e-001
271  ,-2.00051e+004  ,-3.82778e-001  ,7.46007e+001  ,-2.13491e+000  ,8.73651e+000  ,-1.98887e+000
272  ,-2.00023e+004  ,-3.90874e+000  ,6.72128e+001  ,5.69389e-002  ,1.51975e+001  ,4.30781e+000
273  ,-1.99950e+004  ,-6.69989e+000  ,8.50134e+001  ,2.98436e+000  ,4.48770e+000  ,-9.68400e-001
274  ,-2.00103e+004  ,-1.25705e+001  ,3.55059e+001  ,2.54344e+000  ,-2.95646e-001  ,-1.04633e+000
275  ,-2.00167e+004  ,-7.09435e+000  ,1.33008e+000  ,-4.47011e-001  ,-9.22530e-001  ,-2.15697e+000
276  ,-2.00102e+004  ,6.45328e-001  ,-7.43131e-001  ,-1.81462e+000  ,-3.57722e+000  ,1.73199e+000
277  ,-2.00080e+004  ,-1.82477e+000  ,-9.56561e+000  ,-7.20284e-001  ,-6.24633e+000  ,-1.88614e+000
278  ,-2.00013e+004  ,-1.67740e+000  ,-1.44666e+001  ,-9.75738e-001  ,-3.44403e+000  ,5.58790e-001
279  ,-2.00035e+004  ,-2.56132e+000  ,-3.21475e+000  ,-1.55299e-001  ,6.07874e-001  ,2.15067e-001
280  ,-2.00017e+004  ,-3.23269e+000  ,-1.13936e+000  ,4.78671e-001  ,1.18991e+000  ,2.01660e+000
281  ,-1.99942e+004  ,2.66453e+000  ,7.63937e+000  ,4.08476e-001  ,-1.47535e+000  ,-2.48000e+000
282  ,-2.00032e+004  ,-1.97045e+000  ,1.88342e+000  ,6.88977e+000  ,3.01109e+000  ,-1.67283e+000
283  ,-1.99997e+004  ,-8.95569e+000  ,-2.08170e+000  ,3.93177e+000  ,2.57906e+000  ,-7.26072e-001
284  ,-1.99964e+004  ,9.85923e-001  ,3.70818e+000  ,-1.19167e+000  ,-9.67889e-001  ,-1.83367e-001
285  ,-2.00015e+004  ,-1.14230e+000  ,-7.09110e+000  ,-7.96971e-001  ,-1.40224e-001  ,-5.15240e-001
286  ,-2.00007e+004  ,1.79576e+000  ,4.93541e+000  ,-9.90159e-001  ,4.12761e-001  ,-1.17304e-002
287  ,-1.99963e+004  ,8.72106e-001  ,2.39147e+000  ,2.15368e+000  ,1.15222e-001  ,9.28877e-001
288  ,-1.99966e+004  ,3.02034e-001  ,-4.21615e+000  ,-9.67632e-001  ,4.48817e+000  ,-5.55768e-001
289  ,-1.99948e+004  ,-2.80167e+000  ,-8.33652e+000  ,-1.34943e+000  ,3.22390e+000  ,1.54205e+000
290  ,-1.99960e+004  ,-1.59731e+000  ,6.54809e+000  ,-5.90969e+000  ,-7.72595e-001  ,-1.81980e+000
291  ,-1.99978e+004  ,2.17875e+000  ,7.35226e+000  ,-1.42880e+000  ,-2.09684e+000  ,-2.01595e-001
292  ,-2.00045e+004  ,1.10169e+000  ,8.49840e+000  ,-7.84836e-002  ,-4.44914e+000  ,-1.20759e+000
293  ,-1.99977e+004  ,-6.94185e-001  ,5.58170e+001  ,1.15366e-001  ,-9.89586e+000  ,5.58228e+000
294  ,-1.99926e+004  ,-2.63074e-001  ,1.06562e+002  ,-1.40883e+000  ,-4.93600e+000  ,-1.27204e+000
295  ,-1.99975e+004  ,2.67321e-001  ,1.36281e+002  ,-5.31644e-001  ,-5.32532e+000  ,8.60686e-001
296  ,-1.99936e+004  ,-6.44955e-001  ,1.74501e+002  ,3.76352e-001  ,-1.88472e-002  ,1.16567e+000
297  ,-1.99915e+004  ,-8.01926e-001  ,2.04436e+002  ,-7.36266e-001  ,6.07118e+000  ,-2.46451e-001
298  ,-1.99937e+004  ,-2.20068e-001  ,2.31531e+002  ,-1.44228e+000  ,-9.87217e-001  ,1.65759e+000
299  ,-1.99948e+004  ,1.34459e+000  ,2.86851e+002  ,-1.31610e+000  ,-3.22728e+000  ,1.50751e+000
300  ,-2.00044e+004  ,3.02599e-001  ,3.05393e+002  ,1.32459e+000  ,2.47025e+000  ,-1.10765e+000
301  ,-2.00091e+004  ,1.24855e+000  ,3.00503e+002  ,1.21745e+000  ,6.48152e+000  ,-2.10840e+000
302  ,-2.00007e+004  ,-7.13455e-001  ,3.32347e+002  ,-2.06679e+000  ,7.58241e+000  ,-2.49991e+000
303  ,-2.00024e+004  ,7.21888e-001  ,3.55792e+002  ,1.69138e+000  ,6.05709e+000  ,-7.68259e-001
304  ,-1.99994e+004  ,-9.26005e-001  ,3.94564e+002  ,-6.10485e-001  ,2.90252e+000  ,1.62169e+000
305  ,-1.99921e+004  ,-1.83435e+000  ,4.30761e+002  ,-4.70834e-001  ,5.84071e+000  ,-2.30735e+000
306  ,-1.99982e+004  ,-1.52128e+000  ,4.30921e+002  ,-1.93531e+000  ,4.63126e+000  ,-6.40318e-002
307  ,-1.99984e+004  ,-9.62451e-001  ,4.50662e+002  ,-1.21058e+000  ,-7.38866e-001  ,2.17153e-002
308  ,-2.00018e+004  ,1.32860e+000  ,4.68999e+002  ,8.92321e-001  ,-1.51286e+000  ,-2.85088e-002
309  ,-2.00068e+004  ,1.02183e-001  ,4.73440e+002  ,2.09233e+000  ,9.60274e-001  ,2.05711e+000
310  ,-1.99980e+004  ,5.23503e-001  ,4.91134e+002  ,1.46832e+000  ,3.02413e+000  ,4.51289e-001
311  ,-1.99875e+004  ,9.25011e-001  ,5.02313e+002  ,-1.40712e+000  ,4.58040e+000  ,-1.15094e+000
312  ,-1.99960e+004  ,-1.59352e+000  ,4.87104e+002  ,-7.35269e-001  ,6.15752e+000  ,-1.50980e+000
313  ,-2.00025e+004  ,5.38832e-001  ,4.58721e+002  ,3.07228e-001  ,4.89892e+000  ,-7.33529e-001
314  ,-2.00023e+004  ,-1.52483e-001  ,4.49774e+002  ,2.29288e-002  ,-8.38015e-001  ,-1.98219e+000
315  ,-2.00020e+004  ,-1.19511e+000  ,4.54221e+002  ,1.14698e+000  ,-9.34630e+000  ,2.77284e-001
316  ,-2.00037e+004  ,-5.54660e-002  ,4.46579e+002  ,1.61695e+000  ,-5.55276e+000  ,-3.98057e-001
317  ,-2.00032e+004  ,2.31592e+000  ,4.24689e+002  ,1.43605e+000  ,1.87096e+000  ,-2.34881e+000
318  ,-2.00024e+004  ,1.21002e-001  ,4.03856e+002  ,2.16015e+000  ,3.00667e+000  ,-8.15952e-001
319  ,-1.99989e+004  ,-1.04077e-001  ,3.78039e+002  ,6.25622e-002  ,-2.15626e+000  ,1.87761e+000
320  ,-2.00004e+004  ,-2.26070e+000  ,3.48462e+002  ,3.96340e-001  ,-6.71205e-001  ,-1.62957e+000
321  ,-2.00077e+004  ,1.75523e+000  ,3.07015e+002  ,-1.01186e+000  ,5.42879e+000  ,1.55144e-001
322  ,-2.00011e+004  ,-1.01048e+000  ,2.70958e+002  ,4.72076e-001  ,6.63160e+000  ,1.13323e+000
323  ,-1.99953e+004  ,-1.03838e+000  ,2.51232e+002  ,-1.77549e+000  ,4.00524e-001  ,-2.33192e+000
324  ,-1.99942e+004  ,-2.59095e+000  ,2.14153e+002  ,-7.40660e-001  ,-1.46315e+000  ,2.21673e+000
325  ,-1.99976e+004  ,-1.17986e+000  ,1.69849e+002  ,-6.48309e-001  ,-1.24076e+000  ,-1.06352e+000
326  ,-1.99967e+004  ,4.35252e+000  ,1.45635e+002  ,-5.72876e-001  ,-6.93626e+000  ,3.88017e+000
327  ,-1.99979e+004  ,-4.71577e+000  ,1.24962e+002  ,-2.94218e+000  ,-2.41368e+000  ,1.43650e+000
328  ,-1.99868e+004  ,2.08063e+000  ,1.20180e+002  ,-7.26146e-001  ,-5.49377e+000  ,1.10698e-001
329  ,-1.99974e+004  ,3.76734e+000  ,8.32510e+001  ,6.54438e-002  ,5.20768e+000  ,-1.19600e+000
330  ,-2.00069e+004  ,-7.23725e-001  ,3.40820e+001  ,1.09826e+000  ,1.65577e+001  ,-5.63984e+000
331  ,-2.00038e+004  ,1.47194e+000  ,3.01722e+000  ,1.56046e+000  ,1.05921e+001  ,7.97619e-001
332  ,-2.00039e+004  ,-9.44780e-003  ,-3.79547e+000  ,-6.26216e-001  ,3.93382e+000  ,-2.32386e+000
333  ,-2.00088e+004  ,-1.58837e+000  ,-3.24312e+001  ,2.08840e+000  ,-6.71931e-001  ,-9.09916e-001
334  ,-1.99990e+004  ,-2.81508e-001  ,-2.43625e+001  ,-6.83431e-001  ,-1.63273e+000  ,3.48697e+000
335  ,-1.99944e+004  ,1.71858e+000  ,6.45349e+000  ,1.12976e+000  ,-9.05537e+000  ,1.36079e+000
336  ,-1.99966e+004  ,-2.44729e-001  ,8.95884e+000  ,-2.86765e+000  ,-5.75283e+000  ,1.83209e+000
337  ,-2.00001e+004  ,2.10590e+000  ,7.72190e+000  ,-3.34240e+000  ,-5.29645e+000  ,1.93979e+000
338  ,-2.00048e+004  ,2.86562e-001  ,1.18577e-001  ,-1.35881e+000  ,-9.04189e-001  ,-2.32835e+000
339  ,-2.00029e+004  ,-7.57015e-001  ,-4.80997e+000  ,4.06063e+000  ,5.17395e+000  ,-1.68476e+000
340  ,-2.00069e+004  ,-1.25559e+000  ,-1.85089e+000  ,-2.42051e+000  ,1.38716e+000  ,3.68342e-001
341  ,-2.00062e+004  ,-6.09247e+000  ,-2.47112e+000  ,1.50840e+000  ,-3.36171e+000  ,-1.25082e+000
342  ,-1.99993e+004  ,2.91683e+000  ,1.21138e+000  ,-3.63838e-001  ,1.21168e+000  ,-1.62901e-001
343  ,-2.00084e+004  ,2.89427e+000  ,-2.64793e+000  ,1.35128e+000  ,9.19637e-001  ,1.29063e+000
344  ,-2.00080e+004  ,-5.52430e-001  ,-9.99524e-001  ,1.22616e+000  ,1.27703e+000  ,1.47143e+000
345  ,-1.99942e+004  ,-3.90917e+000  ,5.61237e-001  ,1.08589e+000  ,-3.49867e+000  ,-1.15619e+000
346  ,-1.99810e+004  ,-2.80183e+000  ,-7.45750e+000  ,4.22749e-001  ,6.86512e-001  ,-8.60336e-001
347  ,-1.99511e+004  ,-3.42462e-001  ,1.42733e+000  ,-8.26025e-001  ,3.32233e+000  ,1.75170e+000
348  ,-1.99336e+004  ,1.23069e+000  ,-1.28880e+000  ,-1.73139e-001  ,1.43160e+000  ,1.87391e-002
349  ,-1.99145e+004  ,1.91199e-001  ,-2.24097e+000  ,4.47001e-001  ,-2.06168e+000  ,-6.33294e-001
350  ,-1.98692e+004  ,5.70950e-001  ,8.81610e-001  ,1.14104e+000  ,-8.93581e+000  ,-8.99968e-001
351  ,-1.98267e+004  ,-2.30752e-001  ,-5.97940e+000  ,-1.38345e+000  ,2.92832e-001  ,-1.71713e+000
352  ,-1.97874e+004  ,5.76782e-001  ,-1.45099e-001  ,6.16334e-001  ,2.64508e+000  ,-1.81351e-001
353  ,-1.97533e+004  ,1.00547e+000  ,-1.52873e+000  ,-1.71560e+000  ,4.19880e+000  ,-9.68665e-001
354  ,-1.97142e+004  ,-2.00227e-001  ,-1.02648e+000  ,-2.39970e+000  ,2.92905e+000  ,1.76351e-001
355  ,-1.96697e+004  ,4.80834e-001  ,3.25246e+000  ,-7.13036e-001  ,-2.64098e+000  ,-2.52394e+000
356  ,-1.96124e+004  ,1.08165e+000  ,-4.21774e+000  ,9.88575e-001  ,-4.21920e+000  ,-1.30778e+000
357  ,-1.95496e+004  ,6.96489e-001  ,-1.08887e+000  ,-5.27496e-001  ,-4.01380e-001  ,2.53524e-002
358  ,-1.94938e+004  ,-2.47064e+000  ,1.94894e+000  ,-3.63278e-001  ,-1.43659e-001  ,-1.48782e+000
359  ,-1.94278e+004  ,2.79755e+000  ,1.03581e+001  ,2.03523e+000  ,-2.62117e-001  ,-2.48250e+000
360  ,-1.93703e+004  ,1.48487e+000  ,2.95528e+000  ,1.72499e+000  ,-7.84890e+000  ,-2.17913e+000
361  ,-1.92937e+004  ,3.38935e+000  ,2.98758e+000  ,1.55536e+000  ,-7.41493e+000  ,-1.09093e+000
362  ,-1.92343e+004  ,-1.57220e+000  ,2.79494e+000  ,-2.19318e+000  ,1.58983e-001  ,-3.88605e+000
363  ,-1.91805e+004  ,-1.04453e+000  ,1.41422e+000  ,2.39882e-001  ,-2.42481e+000  ,3.77390e-002
364  ,-1.91105e+004  ,6.90307e-001  ,1.21926e+000  ,1.50688e+000  ,-3.84893e-001  ,5.39328e-001
365  ,-1.90446e+004  ,-1.32494e+000  ,2.39568e+000  ,6.30340e-001  ,5.74364e-001  ,-2.23572e-001
366  ,-1.89722e+004  ,5.75071e-001  ,1.81169e+000  ,2.48886e-002  ,3.86595e-001  ,-1.03980e+000
367  ,-1.88940e+004  ,8.07802e-001  ,1.78574e+000  ,1.32335e+000  ,-2.39957e+000  ,-6.32424e-001
368  ,-1.88273e+004  ,1.50073e-001  ,1.70560e+000  ,1.16289e+000  ,1.21548e+000  ,-5.36125e-001
369  ,-1.87547e+004  ,2.60276e+000  ,-1.50055e+000  ,-3.45092e-001  ,-1.34808e+000  ,-1.54492e-001
370  ,-1.86865e+004  ,-1.47504e-001  ,-1.32768e+000  ,-3.68817e-002  ,-2.53433e+000  ,-7.77711e-001
371  ,-1.86218e+004  ,-1.16653e+000  ,-4.37807e+000  ,-7.94314e-001  ,3.81834e+000  ,6.70807e-001
372  ,-1.85652e+004  ,-7.78946e-001  ,-1.77481e-001  ,-2.01427e+000  ,6.45266e+000  ,-1.96846e+000
373  ,-1.85016e+004  ,-1.72751e+000  ,-7.99150e-002  ,-4.87406e-001  ,3.04659e+000  ,1.03637e+000
374  ,-1.84487e+004  ,1.68679e+000  ,1.84243e+000  ,2.02468e-001  ,5.56115e-001  ,-1.39854e+000
375  ,-1.84025e+004  ,1.65399e+000  ,-3.05738e+000  ,1.00197e+000  ,2.75725e+000  ,5.07551e-001
376  ,-1.83614e+004  ,-2.36176e+000  ,-6.79673e+000  ,-4.82399e-001  ,-1.07302e+000  ,1.41478e+000
377  ,-1.83117e+004  ,1.46747e+000  ,-2.72912e+000  ,-2.38966e+000  ,4.04331e+000  ,1.29552e+000
378  ,-1.83157e+004  ,-1.44027e+000  ,-3.62717e+000  ,1.86017e+000  ,5.88454e+000  ,7.63638e-001
379  ,-1.83219e+004  ,-2.00246e+000  ,4.58566e+000  ,-9.36919e-003  ,-7.27562e-001  ,7.53431e-002
380  ,-1.83436e+004  ,6.22898e-001  ,3.30885e+000  ,2.37518e+000  ,-2.08907e+000  ,-1.00807e+000
381  ,-1.84030e+004  ,-9.53862e-001  ,-1.67363e+000  ,1.90891e+000  ,-3.96828e+000  ,4.81015e-001
382  ,-1.84868e+004  ,-1.49071e+000  ,-5.18823e-001  ,3.07580e+000  ,-1.26713e+000  ,-1.97982e-001
383  ,-1.86287e+004  ,2.04183e+000  ,1.29510e+000  ,-2.22076e+000  ,-6.03110e-001  ,4.03002e-001
384  ,-1.88478e+004  ,4.76946e+000  ,8.53886e+000  ,2.05888e+000  ,8.01515e+000  ,2.77890e-002
385  ,-1.91512e+004  ,2.61414e+000  ,1.38716e+001  ,1.94845e+000  ,1.96637e+001  ,2.00545e+000
386  ,-1.95907e+004  ,3.99557e+000  ,3.00072e+001  ,-2.85806e+000  ,2.96959e+001  ,2.25878e+000
387  ,-2.02518e+004  ,7.08255e+000  ,5.84775e+001  ,2.98444e+000  ,4.60074e+001  ,3.29804e+000
388  ,-2.12460e+004  ,1.38632e+001  ,1.18319e+002  ,-3.77312e+000  ,6.97507e+001  ,-4.04691e+000
389  ,-2.28377e+004  ,1.10089e+001  ,1.02804e+002  ,-7.44058e+000  ,2.43182e+000  ,-6.81448e-001
390  ,-2.56062e+004  ,-3.82703e+001  ,-2.92012e+001  ,6.64673e+000  ,-9.04925e+001  ,-1.00934e+001
391  ,-2.83756e+004  ,1.23488e+000  ,1.12165e+002  ,-2.22988e+001  ,1.29494e+001  ,-7.09126e+000
392  ,-3.26284e+004  ,7.29830e+001  ,4.14994e+002  ,-2.69330e+001  ,-2.41167e+001  ,-6.79955e+000
393  ,-3.87534e+004  ,1.75994e+003  ,1.89987e+003  ,1.87523e+003  ,-1.74640e+003  ,1.89080e+002
394  ,-4.45692e+004  ,7.91926e+003  ,6.48270e+003  ,-8.56071e+002  ,-1.78162e+003  ,2.09864e+002
395  ,-3.33312e+004  ,1.83518e+002  ,7.19682e+002  ,-1.29493e+002  ,-2.72161e+001  ,8.51133e+001
396  ,-2.83871e+004  ,5.22678e+001  ,2.45362e+002  ,-1.92356e+001  ,-1.03479e+001  ,1.77109e+001
397  ,-2.56896e+004  ,-2.20124e+001  ,5.06725e+000  ,-7.90853e+000  ,-1.49740e+002  ,3.25583e+001
398  ,-2.26925e+004  ,1.46801e+001  ,1.79793e+002  ,-2.30644e+001  ,1.55241e+002  ,7.53445e+000
399  ,-2.11588e+004  ,-4.55066e+000  ,4.17103e+001  ,1.65277e+001  ,8.62595e+001  ,1.50867e+001
400  ,-2.01973e+004  ,-6.35884e+000  ,2.37145e+001  ,7.18736e+000  ,5.40875e+001  ,2.33576e+000
401  ,-1.95727e+004  ,-5.69819e+000  ,1.31470e+001  ,1.78991e+000  ,3.65711e+001  ,3.37357e+000
402  ,-1.91457e+004  ,9.91782e-001  ,2.22562e+001  ,3.88715e+000  ,2.44803e+001  ,3.64233e+000
403  ,-1.88463e+004  ,3.01979e+000  ,3.17249e+001  ,5.94924e-001  ,2.67681e+001  ,-4.34848e-001
404  ,-1.86405e+004  ,1.69099e+000  ,1.84646e+001  ,-1.94491e+000  ,1.20811e+001  ,1.72366e+000
405  ,-1.85015e+004  ,2.31748e+000  ,8.63441e+000  ,2.71055e+000  ,1.33903e+001  ,-2.51220e-001
406  ,-1.83803e+004  ,1.55525e+000  ,8.61975e+000  ,2.72683e+000  ,1.44824e+001  ,9.14048e-001
407  ,-1.83297e+004  ,1.81524e+000  ,2.46618e+000  ,3.32412e+000  ,9.27186e+000  ,-1.27374e+000
408  ,-1.83077e+004  ,-8.88704e-002  ,3.96193e+000  ,8.02229e-001  ,3.38782e+000  ,-1.44113e+000
409  ,-1.83066e+004  ,1.16316e+000  ,4.04818e+000  ,-7.41215e-001  ,-4.65907e-002  ,-1.90705e+000
410  ,-1.83297e+004  ,1.95115e+000  ,8.93827e+000  ,-2.59331e+000  ,1.73274e+000  ,3.57519e+000
411  ,-1.83558e+004  ,2.65026e-001  ,3.12645e+000  ,1.83677e+000  ,5.51844e+000  ,4.24569e-001
412  ,-1.83772e+004  ,2.57554e+000  ,6.22821e+000  ,-2.19466e-001  ,5.88270e+000  ,1.04888e+000
413  ,-1.84344e+004  ,-4.94380e-001  ,3.75861e+000  ,9.85063e-001  ,2.22521e+000  ,3.79222e-001
414  ,-1.84967e+004  ,-3.27505e-001  ,1.97580e+000  ,-5.55708e-001  ,1.49137e+000  ,-8.56613e-002
415  ,-1.85601e+004  ,-1.19861e+000  ,3.36149e+000  ,-1.06707e+000  ,-4.64312e+000  ,5.12949e-001
