19:31, Friday, January 18, 2019
Study name:Static 1 hex diamond tension
Units: mm
Selected reference : Front Plane
Node  ,UX  ,UY  ,UZ  ,URES
292  ,4.33987e-002  ,-9.05883e-005  ,4.29696e-003  ,4.36110e-002
293  ,4.34352e-002  ,-9.35480e-005  ,3.40364e-003  ,4.35685e-002
294  ,4.34626e-002  ,-9.62314e-005  ,2.53616e-003  ,4.35366e-002
295  ,5.33169e-002  ,-1.90515e-004  ,-2.70982e-004  ,5.33179e-002
296  ,5.33152e-002  ,-1.83392e-004  ,-2.72932e-004  ,5.33162e-002
297  ,5.32917e-002  ,-1.82476e-004  ,-2.84836e-004  ,5.32928e-002
298  ,5.32756e-002  ,-1.80863e-004  ,-2.99316e-004  ,5.32768e-002
299  ,5.32588e-002  ,-1.78683e-004  ,-3.15787e-004  ,5.32600e-002
300  ,5.32415e-002  ,-1.76692e-004  ,-3.31062e-004  ,5.32429e-002
301  ,5.32266e-002  ,-1.75355e-004  ,-3.44979e-004  ,5.32280e-002
302  ,5.32155e-002  ,-1.70249e-004  ,-3.74905e-004  ,5.32171e-002
303  ,5.32163e-002  ,-1.80485e-004  ,-3.75223e-004  ,5.32179e-002
304  ,5.32285e-002  ,-1.78113e-004  ,-3.43877e-004  ,5.32300e-002
305  ,5.32432e-002  ,-1.80862e-004  ,-3.29651e-004  ,5.32445e-002
306  ,5.32604e-002  ,-1.82989e-004  ,-3.14316e-004  ,5.32617e-002
307  ,5.32774e-002  ,-1.85020e-004  ,-2.97734e-004  ,5.32785e-002
308  ,5.32936e-002  ,-1.87673e-004  ,-2.83154e-004  ,5.32947e-002
309  ,5.48126e-002  ,-1.72205e-004  ,1.96077e-004  ,5.48132e-002
310  ,5.48149e-002  ,-1.76765e-004  ,1.97878e-004  ,5.48155e-002
311  ,5.46782e-002  ,-1.80595e-004  ,1.69096e-004  ,5.46788e-002
312  ,5.45067e-002  ,-1.80042e-004  ,1.16624e-004  ,5.45072e-002
313  ,5.42893e-002  ,-1.80022e-004  ,4.39839e-005  ,5.42896e-002
314  ,5.40194e-002  ,-1.79714e-004  ,-5.33451e-005  ,5.40198e-002
315  ,5.38390e-002  ,-1.79360e-004  ,-1.22150e-004  ,5.38394e-002
316  ,5.36703e-002  ,-1.78741e-004  ,-1.88811e-004  ,5.36709e-002
317  ,5.34577e-002  ,-1.77819e-004  ,-2.75030e-004  ,5.34587e-002
