19:59, Thursday, January 17, 2019
Study name:Static 3 Filled Torsion
Units: N/m^2
Selected reference : Front Plane
Node  ,SX  ,SY  ,SZ  ,TXY  ,TXZ  ,TYZ
3379  ,-8.41096e+006  ,-1.34136e+004  ,-2.24431e+006  ,4.50719e+005  ,3.15967e+004  ,-4.65359e+002
3380  ,-8.37104e+006  ,-1.91403e+004  ,-2.17578e+006  ,4.35604e+005  ,4.91182e+004  ,-4.98493e+002
3381  ,-8.33095e+006  ,-1.87172e+004  ,-2.10030e+006  ,4.09822e+005  ,5.98903e+004  ,-3.04066e+003
3382  ,-8.32148e+006  ,-2.24154e+004  ,-2.02375e+006  ,4.09475e+005  ,7.70068e+004  ,-3.32236e+003
3383  ,-8.31773e+006  ,-2.31780e+004  ,-1.94263e+006  ,4.28215e+005  ,9.37308e+004  ,1.97224e+003
3384  ,-8.24077e+006  ,-2.34036e+004  ,-1.82353e+006  ,4.31775e+005  ,1.18156e+005  ,-4.07317e+003
3385  ,-8.19779e+006  ,-5.25951e+003  ,-1.70843e+006  ,4.59046e+005  ,1.46569e+005  ,1.04097e+003
3386  ,-8.23997e+006  ,-3.86332e+004  ,-1.63191e+006  ,4.28191e+005  ,1.64789e+005  ,-2.44232e+002
3387  ,-8.16538e+006  ,-3.28521e+004  ,-1.51335e+006  ,4.40959e+005  ,2.05885e+005  ,-4.53832e+003
3388  ,-8.12083e+006  ,-2.70533e+004  ,-1.37642e+006  ,4.39017e+005  ,2.43597e+005  ,-9.08005e+003
3389  ,-8.07715e+006  ,-2.44239e+004  ,-1.24725e+006  ,4.37047e+005  ,2.88137e+005  ,-9.60361e+003
3390  ,-8.02071e+006  ,-2.75012e+004  ,-1.10502e+006  ,4.32875e+005  ,3.35105e+005  ,-1.24520e+004
3391  ,-7.93454e+006  ,-1.29521e+004  ,-9.57996e+005  ,4.23365e+005  ,3.98095e+005  ,-1.53018e+004
3392  ,-7.85342e+006  ,7.80620e+003  ,-7.57806e+005  ,4.21711e+005  ,4.54250e+005  ,-9.40860e+003
3393  ,-7.74138e+006  ,-2.97234e+002  ,-5.98175e+005  ,4.22105e+005  ,5.10252e+005  ,-1.16967e+004
3394  ,-7.59902e+006  ,8.28235e+004  ,-4.63165e+005  ,4.27458e+005  ,5.60527e+005  ,-1.65962e+004
3395  ,-7.59773e+006  ,-1.08391e+005  ,-3.88370e+005  ,3.88815e+005  ,6.06720e+005  ,-3.35321e+004
3396  ,-7.41450e+006  ,-2.78491e+004  ,-2.81336e+005  ,4.10636e+005  ,6.52891e+005  ,-3.67824e+004
3397  ,-7.36468e+006  ,-5.27263e+004  ,-1.57441e+005  ,3.88699e+005  ,7.24540e+005  ,-3.55674e+004
3398  ,-7.07534e+006  ,6.14787e+003  ,-7.83074e+004  ,4.41824e+005  ,7.76780e+005  ,-4.53682e+004
3399  ,-6.77956e+006  ,-1.48119e+004  ,-1.09958e+005  ,3.59952e+005  ,-8.06358e+005  ,4.09665e+004
3400  ,-6.83326e+006  ,-6.08877e+003  ,-1.36032e+005  ,3.63240e+005  ,-7.59876e+005  ,4.03077e+004
3401  ,-6.93515e+006  ,1.62202e+004  ,-2.32643e+005  ,3.90686e+005  ,-7.26142e+005  ,2.34425e+004
3402  ,-7.26659e+006  ,-3.62481e+004  ,-3.28482e+005  ,3.89565e+005  ,-6.53692e+005  ,2.82431e+004
3403  ,-7.36828e+006  ,-5.92575e+004  ,-4.68768e+005  ,4.05937e+005  ,-6.03390e+005  ,2.48057e+004
3404  ,-7.47511e+006  ,-3.17460e+004  ,-5.87334e+005  ,4.13189e+005  ,-5.38509e+005  ,3.53095e+004
3405  ,-7.56078e+006  ,-3.23302e+004  ,-7.21278e+005  ,4.14548e+005  ,-4.76144e+005  ,2.60963e+004
3406  ,-7.63716e+006  ,-3.44494e+004  ,-8.52616e+005  ,4.17375e+005  ,-4.20662e+005  ,2.12983e+004
3407  ,-7.70015e+006  ,-3.14084e+004  ,-9.83221e+005  ,4.19962e+005  ,-3.68849e+005  ,1.72614e+004
3408  ,-7.75186e+006  ,-2.86615e+004  ,-1.11314e+006  ,4.21923e+005  ,-3.20097e+005  ,1.46315e+004
3409  ,-7.79377e+006  ,-2.69003e+004  ,-1.23824e+006  ,4.23703e+005  ,-2.74939e+005  ,1.13458e+004
3410  ,-7.82837e+006  ,-2.47891e+004  ,-1.36164e+006  ,4.25353e+005  ,-2.33825e+005  ,9.49087e+003
3411  ,-7.85516e+006  ,-2.31657e+004  ,-1.47909e+006  ,4.26763e+005  ,-1.96950e+005  ,7.54870e+003
3412  ,-7.87262e+006  ,-2.19634e+004  ,-1.59044e+006  ,4.26718e+005  ,-1.63620e+005  ,6.25624e+003
3413  ,-7.88006e+006  ,-1.56891e+004  ,-1.69220e+006  ,4.24125e+005  ,-1.30351e+005  ,6.33856e+003
3414  ,-7.86556e+006  ,-4.67634e+000  ,-1.79255e+006  ,4.23640e+005  ,-1.09987e+005  ,9.77273e+002
3415  ,-7.86955e+006  ,-1.35589e+003  ,-1.86720e+006  ,4.25177e+005  ,-9.22762e+004  ,2.40873e+002
3416  ,-7.81536e+006  ,-1.94795e+004  ,-1.91903e+006  ,4.39690e+005  ,-7.47253e+004  ,-9.80067e+003
3417  ,-7.82937e+006  ,-1.47678e+004  ,-1.98008e+006  ,3.94796e+005  ,-5.71913e+004  ,1.29427e+003
3418  ,-7.83571e+006  ,-2.27131e+004  ,-2.03796e+006  ,4.09443e+005  ,-4.69554e+004  ,7.51534e+002
3419  ,-7.84402e+006  ,-1.94154e+004  ,-2.07921e+006  ,3.78144e+005  ,-3.70657e+004  ,2.57441e+003
3420  ,-7.80785e+006  ,-6.56800e+003  ,-2.10460e+006  ,3.89169e+005  ,-2.27848e+004  ,-3.82369e+003
3421  ,-7.79974e+006  ,-7.29786e+002  ,-2.12096e+006  ,3.90349e+005  ,-1.65439e+004  ,1.87597e+003
3422  ,-7.84120e+006  ,-2.07643e+004  ,-2.15235e+006  ,3.88267e+005  ,-5.39658e+003  ,-9.36015e+002
3423  ,-7.84271e+006  ,-2.46725e+004  ,-2.16082e+006  ,3.87714e+005  ,3.70436e+003  ,-2.12064e+003
3424  ,-7.89029e+006  ,-3.72615e+004  ,-2.18001e+006  ,4.09227e+005  ,1.00718e+004  ,1.71134e+003
3425  ,-7.86648e+006  ,-4.70286e+004  ,-2.15812e+006  ,3.78979e+005  ,1.02495e+004  ,-2.96584e+003
3426  ,-7.90839e+006  ,-2.07895e+004  ,-2.14041e+006  ,4.27261e+005  ,1.75626e+004  ,6.10721e+002
3427  ,-7.92565e+006  ,-2.69720e+004  ,-2.10925e+006  ,4.27854e+005  ,3.12168e+004  ,-1.95907e+003
3428  ,-7.92294e+006  ,-2.63159e+004  ,-2.06177e+006  ,4.28639e+005  ,4.36401e+004  ,-2.02299e+003
3429  ,-7.92021e+006  ,-2.33528e+004  ,-2.00377e+006  ,4.28793e+005  ,5.87903e+004  ,-1.27335e+003
3430  ,-7.91379e+006  ,-2.05123e+004  ,-1.93835e+006  ,4.28949e+005  ,7.32561e+004  ,-1.93587e+003
3431  ,-7.90178e+006  ,-1.25994e+004  ,-1.86414e+006  ,4.28995e+005  ,8.95909e+004  ,-3.42151e+003
3432  ,-7.85299e+006  ,-1.47060e+004  ,-1.77476e+006  ,4.13771e+005  ,1.17146e+005  ,-2.81194e+003
3433  ,-7.80081e+006  ,-1.47595e+004  ,-1.67029e+006  ,3.86705e+005  ,1.39094e+005  ,-7.09198e+003
3434  ,-7.78510e+006  ,-2.25227e+004  ,-1.57501e+006  ,3.87402e+005  ,1.70842e+005  ,-7.84815e+003
3435  ,-7.77546e+006  ,-2.16257e+004  ,-1.47932e+006  ,4.05148e+005  ,1.98654e+005  ,-2.75996e+003
3436  ,-7.75993e+006  ,-1.56732e+004  ,-1.38111e+006  ,3.86137e+005  ,2.31832e+005  ,-8.49515e+003
3437  ,-7.68219e+006  ,-3.14627e+004  ,-1.24429e+006  ,4.06672e+005  ,2.74095e+005  ,-9.96861e+003
3438  ,-7.59964e+006  ,-3.34485e+004  ,-1.13117e+006  ,4.14757e+005  ,3.20872e+005  ,-1.23645e+004
3439  ,-7.54107e+006  ,-3.16730e+004  ,-9.91951e+005  ,4.11628e+005  ,3.65333e+005  ,-1.74408e+004
3440  ,-7.46098e+006  ,-1.15214e+004  ,-8.48496e+005  ,3.99662e+005  ,4.26630e+005  ,-1.90972e+004
3441  ,-7.38095e+006  ,2.87504e+003  ,-6.65723e+005  ,3.97784e+005  ,4.77649e+005  ,-7.68393e+003
3442  ,-7.29245e+006  ,5.64735e+003  ,-5.24506e+005  ,3.79128e+005  ,5.30138e+005  ,-1.50849e+003
3443  ,-7.24553e+006  ,-5.06140e+004  ,-4.75409e+005  ,3.82422e+005  ,5.95320e+005  ,-4.38430e+004
3444  ,-7.06809e+006  ,6.04679e+004  ,-3.32970e+005  ,4.04855e+005  ,6.62905e+005  ,-1.82945e+004
3445  ,-7.07476e+006  ,-6.47663e+004  ,-2.68281e+005  ,3.64397e+005  ,7.12759e+005  ,-4.21907e+004
3446  ,-6.93864e+006  ,-4.98377e+004  ,-1.42014e+005  ,3.68777e+005  ,7.65363e+005  ,-2.74203e+004
3447  ,-6.67287e+006  ,2.41612e+003  ,-5.93460e+004  ,4.23050e+005  ,8.19749e+005  ,-5.18486e+004
3448  ,-6.33717e+006  ,-5.32999e+003  ,-8.90677e+004  ,4.02202e+005  ,-8.22359e+005  ,5.19918e+004
3449  ,-6.46629e+006  ,-5.72713e+004  ,-2.06706e+005  ,3.78226e+005  ,-7.83732e+005  ,5.17222e+004
3450  ,-6.53176e+006  ,-1.98955e+004  ,-1.92069e+005  ,4.00062e+005  ,-7.43200e+005  ,3.88618e+004
3451  ,-6.74979e+006  ,2.49704e+004  ,-2.98833e+005  ,3.87725e+005  ,-6.86115e+005  ,3.38280e+004
3452  ,-6.98553e+006  ,-6.82339e+004  ,-4.68525e+005  ,3.90834e+005  ,-6.00730e+005  ,2.47807e+004
3453  ,-7.01886e+006  ,-1.66419e+004  ,-5.73878e+005  ,4.02627e+005  ,-5.60757e+005  ,1.86532e+004
3454  ,-7.10640e+006  ,-4.00690e+004  ,-6.38493e+005  ,3.95519e+005  ,-5.08392e+005  ,2.97701e+004
3455  ,-7.16970e+006  ,-3.41271e+004  ,-7.53877e+005  ,3.95896e+005  ,-4.51741e+005  ,2.39287e+004
3456  ,-7.22630e+006  ,-3.13844e+004  ,-8.74349e+005  ,3.97872e+005  ,-3.98670e+005  ,1.95709e+004
3457  ,-7.27400e+006  ,-2.88078e+004  ,-9.93736e+005  ,3.99732e+005  ,-3.48922e+005  ,1.65915e+004
3458  ,-7.31306e+006  ,-2.69794e+004  ,-1.10917e+006  ,4.01207e+005  ,-3.02705e+005  ,1.34422e+004
3459  ,-7.34528e+006  ,-2.50289e+004  ,-1.22305e+006  ,4.02390e+005  ,-2.60378e+005  ,1.13350e+004
3460  ,-7.37123e+006  ,-2.36678e+004  ,-1.33186e+006  ,4.02819e+005  ,-2.22841e+005  ,9.67747e+003
3461  ,-7.41409e+006  ,-2.58886e+004  ,-1.44765e+006  ,4.03158e+005  ,-1.86920e+005  ,5.96077e+003
3462  ,-7.36537e+006  ,-1.62983e+004  ,-1.53496e+006  ,3.82954e+005  ,-1.59458e+005  ,6.93179e+003
3463  ,-7.31765e+006  ,-2.62301e+004  ,-1.59818e+006  ,4.15492e+005  ,-1.33275e+005  ,-5.02994e+002
3464  ,-7.32353e+006  ,-3.69044e+004  ,-1.67509e+006  ,4.12423e+005  ,-1.15508e+005  ,5.59650e+003
3465  ,-7.32764e+006  ,-3.50968e+004  ,-1.74171e+006  ,4.09911e+005  ,-9.06625e+004  ,-1.16118e+003
3466  ,-7.33444e+006  ,-2.06688e+004  ,-1.80034e+006  ,4.09134e+005  ,-7.54449e+004  ,-2.94335e+002
3467  ,-7.30598e+006  ,-2.02282e+004  ,-1.83606e+006  ,4.18209e+005  ,-6.02151e+004  ,3.21890e+002
3468  ,-7.33507e+006  ,-1.90566e+004  ,-1.88512e+006  ,4.21346e+005  ,-4.47769e+004  ,3.44063e+003
3469  ,-7.36357e+006  ,-2.16000e+004  ,-1.93086e+006  ,4.22369e+005  ,-2.36418e+004  ,-4.89299e+003
3470  ,-7.42487e+006  ,-2.40557e+004  ,-1.97178e+006  ,4.06103e+005  ,-2.63177e+004  ,-1.15422e+002
3471  ,-7.41819e+006  ,-1.80406e+004  ,-1.98374e+006  ,4.06240e+005  ,-1.02693e+004  ,-6.16855e+002
3472  ,-7.41291e+006  ,-1.67370e+004  ,-1.98678e+006  ,4.05695e+005  ,-4.97159e+002  ,-1.97730e+003
3473  ,-7.38216e+006  ,-2.24636e+004  ,-1.97069e+006  ,4.09980e+005  ,1.24679e+004  ,1.04195e+003
3474  ,-7.43854e+006  ,-2.69900e+004  ,-1.98477e+006  ,4.03132e+005  ,2.41081e+004  ,8.98662e+002
3475  ,-7.42869e+006  ,-3.48165e+004  ,-1.95862e+006  ,3.88260e+005  ,2.72810e+004  ,-2.23110e+003
3476  ,-7.42172e+006  ,-2.53804e+004  ,-1.91617e+006  ,4.05067e+005  ,4.18522e+004  ,-2.30936e+003
3477  ,-7.42175e+006  ,-2.51647e+004  ,-1.87203e+006  ,4.05236e+005  ,5.60856e+004  ,-2.62713e+003
3478  ,-7.41910e+006  ,-2.49974e+004  ,-1.81840e+006  ,4.04994e+005  ,7.26098e+004  ,-3.05607e+003
3479  ,-7.41828e+006  ,-2.64861e+004  ,-1.75676e+006  ,4.04319e+005  ,9.00988e+004  ,-4.27603e+003
3480  ,-7.37345e+006  ,5.34340e+002  ,-1.66450e+006  ,4.03094e+005  ,1.09358e+005  ,-5.04467e+003
3481  ,-7.34462e+006  ,1.09086e+003  ,-1.58780e+006  ,4.00785e+005  ,1.31482e+005  ,-4.57295e+003
3482  ,-7.35736e+006  ,-3.53003e+003  ,-1.51933e+006  ,4.06730e+005  ,1.59503e+005  ,-6.73385e+003
3483  ,-7.37308e+006  ,-1.44752e+004  ,-1.42892e+006  ,4.06734e+005  ,1.91782e+005  ,-8.25673e+003
3484  ,-7.31617e+006  ,-2.13015e+004  ,-1.34389e+006  ,4.09508e+005  ,2.26347e+005  ,-3.27772e+003
3485  ,-7.31883e+006  ,-2.48986e+004  ,-1.24633e+006  ,3.88520e+005  ,2.56515e+005  ,-9.40374e+003
3486  ,-7.22703e+006  ,-2.08770e+004  ,-1.11308e+006  ,3.80968e+005  ,2.99981e+005  ,-7.91537e+003
3487  ,-7.19631e+006  ,-1.46301e+004  ,-1.02051e+006  ,3.61060e+005  ,3.43688e+005  ,-1.46644e+004
3488  ,-7.09933e+006  ,-3.48671e+004  ,-8.76143e+005  ,3.79434e+005  ,3.96346e+005  ,-1.78738e+004
3489  ,-6.98518e+006  ,-1.32748e+004  ,-7.36572e+005  ,3.78662e+005  ,4.52036e+005  ,-2.37631e+004
3490  ,-6.92048e+006  ,-5.38874e+003  ,-5.74778e+005  ,3.67953e+005  ,5.04534e+005  ,-2.56650e+003
3491  ,-6.85829e+006  ,-2.77371e+003  ,-4.75175e+005  ,3.93333e+005  ,5.61336e+005  ,-2.86794e+004
3492  ,-6.88439e+006  ,-3.22144e+004  ,-3.41986e+005  ,3.90730e+005  ,6.05655e+005  ,-1.14413e+004
3493  ,-6.79529e+006  ,-5.66298e+004  ,-3.65952e+005  ,3.81288e+005  ,6.93137e+005  ,-4.15148e+004
3494  ,-6.61926e+006  ,4.35524e+004  ,-2.12206e+005  ,3.53973e+005  ,7.42265e+005  ,-4.89473e+004
3495  ,-6.56306e+006  ,-5.77070e+004  ,-1.48153e+005  ,3.46146e+005  ,7.86470e+005  ,-3.48203e+004
3496  ,-6.29564e+006  ,9.27103e+003  ,-7.03459e+004  ,3.68831e+005  ,8.40062e+005  ,-5.62349e+004
3497  ,-5.98675e+006  ,-5.03288e+004  ,-5.56247e+004  ,3.76395e+005  ,-8.51956e+005  ,4.32202e+004
3498  ,-5.88498e+006  ,-1.62448e+004  ,-6.98140e+004  ,3.32595e+005  ,-8.34859e+005  ,6.01123e+004
3499  ,-6.12351e+006  ,-3.68643e+004  ,-1.77862e+005  ,3.32296e+005  ,-7.91135e+005  ,6.01469e+004
3500  ,-6.44620e+006  ,-9.32500e+001  ,-2.93897e+005  ,3.38818e+005  ,-6.84512e+005  ,5.10003e+004
3501  ,-6.49234e+006  ,-5.09933e+004  ,-3.98882e+005  ,3.63881e+005  ,-6.28427e+005  ,2.40305e+004
3502  ,-6.52435e+006  ,-1.66631e+004  ,-4.95587e+005  ,3.77524e+005  ,-5.87773e+005  ,2.41405e+004
3503  ,-6.64216e+006  ,-5.23119e+004  ,-5.54005e+005  ,3.71254e+005  ,-5.36555e+005  ,2.91438e+004
3504  ,-6.69777e+006  ,-3.39349e+004  ,-6.55874e+005  ,3.74642e+005  ,-4.79759e+005  ,2.51973e+004
3505  ,-6.74927e+006  ,-3.11882e+004  ,-7.65297e+005  ,3.75941e+005  ,-4.25628e+005  ,2.14774e+004
3506  ,-6.79199e+006  ,-2.85236e+004  ,-8.73562e+005  ,3.77599e+005  ,-3.75158e+005  ,1.84807e+004
3507  ,-6.82650e+006  ,-2.65181e+004  ,-9.78461e+005  ,3.79043e+005  ,-3.28385e+005  ,1.54870e+004
3508  ,-6.85412e+006  ,-2.45381e+004  ,-1.08107e+006  ,3.80069e+005  ,-2.85481e+005  ,1.33453e+004
3509  ,-6.87602e+006  ,-2.32533e+004  ,-1.17834e+006  ,3.79761e+005  ,-2.47134e+005  ,1.14136e+004
3510  ,-6.89078e+006  ,-1.59185e+004  ,-1.26974e+006  ,3.81289e+005  ,-2.12829e+005  ,9.14822e+003
3511  ,-6.91968e+006  ,-1.59581e+004  ,-1.37842e+006  ,3.63855e+005  ,-1.79758e+005  ,8.24883e+003
3512  ,-6.88124e+006  ,-3.07506e+004  ,-1.43609e+006  ,3.64039e+005  ,-1.53546e+005  ,4.41115e+003
3513  ,-6.79413e+006  ,-3.99447e+004  ,-1.49334e+006  ,3.46983e+005  ,-1.31261e+005  ,8.34880e+003
3514  ,-6.78283e+006  ,-2.49991e+004  ,-1.54105e+006  ,3.86433e+005  ,-1.06458e+005  ,-7.06870e+002
3515  ,-6.78352e+006  ,-2.97187e+004  ,-1.59877e+006  ,3.75599e+005  ,-8.49431e+004  ,6.82688e+002
3516  ,-6.81062e+006  ,-2.62217e+004  ,-1.64619e+006  ,3.61036e+005  ,-7.34368e+004  ,2.38365e+003
3517  ,-6.74196e+006  ,-2.85819e+004  ,-1.66513e+006  ,3.72535e+005  ,-5.38899e+004  ,3.58772e+003
3518  ,-6.82306e+006  ,-3.54549e+004  ,-1.72470e+006  ,3.91482e+005  ,-4.04443e+004  ,1.42893e+003
3519  ,-6.83018e+006  ,-3.04233e+004  ,-1.74727e+006  ,3.94036e+005  ,-2.68957e+004  ,4.49457e+002
3520  ,-6.83473e+006  ,-2.50194e+004  ,-1.76203e+006  ,3.98233e+005  ,-1.47390e+004  ,-9.84720e+002
3521  ,-6.83479e+006  ,-2.38514e+004  ,-1.76605e+006  ,3.99213e+005  ,-2.79486e+003  ,-2.06452e+003
3522  ,-6.80651e+006  ,-1.44558e+004  ,-1.74843e+006  ,3.95668e+005  ,1.70223e+004  ,-1.40020e+003
3523  ,-6.87688e+006  ,4.11561e+003  ,-1.76066e+006  ,3.80960e+005  ,2.74762e+004  ,1.50030e+003
3524  ,-6.90786e+006  ,-9.21409e+003  ,-1.75050e+006  ,3.81171e+005  ,3.72587e+004  ,-3.44004e+003
3525  ,-6.92231e+006  ,-2.50518e+004  ,-1.72366e+006  ,3.83105e+005  ,5.10532e+004  ,-2.76996e+003
3526  ,-6.91943e+006  ,-2.48579e+004  ,-1.68213e+006  ,3.82874e+005  ,6.72414e+004  ,-3.55290e+003
3527  ,-6.91598e+006  ,-2.47286e+004  ,-1.63155e+006  ,3.82835e+005  ,8.55187e+004  ,-4.27146e+003
3528  ,-6.90737e+006  ,-2.33948e+004  ,-1.57267e+006  ,3.85077e+005  ,1.06011e+005  ,-6.59316e+003
3529  ,-6.90427e+006  ,-5.06800e+004  ,-1.51970e+006  ,3.83704e+005  ,1.32598e+005  ,-1.52397e+002
3530  ,-6.89258e+006  ,-4.20014e+004  ,-1.45753e+006  ,3.51883e+005  ,1.54609e+005  ,-8.50326e+003
3531  ,-6.91719e+006  ,-3.27032e+004  ,-1.38833e+006  ,3.67101e+005  ,1.78645e+005  ,-8.14257e+003
3532  ,-6.88601e+006  ,-1.75166e+004  ,-1.27846e+006  ,3.80867e+005  ,2.11644e+005  ,-9.12881e+003
3533  ,-6.87389e+006  ,-2.51051e+004  ,-1.19030e+006  ,3.80374e+005  ,2.47535e+005  ,-1.40786e+004
3534  ,-6.79303e+006  ,2.22490e+004  ,-1.06051e+006  ,3.83976e+005  ,2.93728e+005  ,-1.37285e+004
3535  ,-6.73421e+006  ,-2.02849e+004  ,-9.72775e+005  ,3.97034e+005  ,3.27234e+005  ,-7.35031e+003
3536  ,-6.67814e+006  ,-2.53414e+004  ,-8.88281e+005  ,3.84755e+005  ,3.69777e+005  ,-1.85411e+004
3537  ,-6.54533e+006  ,5.50802e+004  ,-7.36516e+005  ,3.76868e+005  ,4.28434e+005  ,-8.42242e+003
3538  ,-6.53523e+006  ,-3.22909e+004  ,-6.20132e+005  ,3.46407e+005  ,4.72043e+005  ,-1.81158e+004
3539  ,-6.47658e+006  ,-2.14574e+003  ,-5.04592e+005  ,3.57124e+005  ,5.28167e+005  ,-2.96591e+004
3540  ,-6.45447e+006  ,-5.87185e+004  ,-4.17799e+005  ,3.24729e+005  ,5.79787e+005  ,-1.19820e+004
3541  ,-6.39444e+006  ,7.18404e+003  ,-3.29780e+005  ,3.84352e+005  ,6.49853e+005  ,-6.62460e+004
3542  ,-6.39116e+006  ,-4.30865e+004  ,-2.87941e+005  ,3.19565e+005  ,7.01866e+005  ,-1.03548e+004
3543  ,-6.19918e+006  ,3.33296e+004  ,-1.75863e+005  ,3.55899e+005  ,7.71741e+005  ,-4.60348e+004
3544  ,-6.15076e+006  ,-7.79121e+004  ,-1.53482e+005  ,3.16173e+005  ,7.93130e+005  ,-4.67720e+004
3545  ,-5.93915e+006  ,3.71668e+004  ,-7.00419e+004  ,3.37661e+005  ,8.62657e+005  ,-5.66084e+004
3546  ,-5.60315e+006  ,-3.47179e+004  ,-4.98006e+004  ,3.53539e+005  ,-8.85309e+005  ,4.43642e+004
3547  ,-5.59373e+006  ,-4.05109e+003  ,-7.02655e+004  ,3.16381e+005  ,-8.41691e+005  ,5.26270e+004
3548  ,-5.65487e+006  ,-2.68028e+004  ,-1.55753e+005  ,3.40500e+005  ,-7.89439e+005  ,2.23555e+004
3549  ,-6.03458e+006  ,-7.75000e+001  ,-2.33352e+005  ,3.36112e+005  ,-7.23519e+005  ,4.78003e+004
3550  ,-6.05021e+006  ,-3.70047e+004  ,-3.36984e+005  ,3.52798e+005  ,-6.60857e+005  ,5.56559e+004
3551  ,-6.11415e+006  ,-4.28179e+004  ,-3.98666e+005  ,3.51430e+005  ,-6.06705e+005  ,4.11406e+004
3552  ,-6.17332e+006  ,-4.07114e+004  ,-4.69972e+005  ,3.51694e+005  ,-5.56145e+005  ,3.00008e+004
3553  ,-6.23035e+006  ,-3.47111e+004  ,-5.62371e+005  ,3.53489e+005  ,-5.01792e+005  ,2.60827e+004
3554  ,-6.27693e+006  ,-3.10699e+004  ,-6.58349e+005  ,3.54437e+005  ,-4.48574e+005  ,2.27248e+004
3555  ,-6.31439e+006  ,-2.81607e+004  ,-7.54702e+005  ,3.55514e+005  ,-3.98461e+005  ,2.01524e+004
3556  ,-6.34396e+006  ,-2.59031e+004  ,-8.48641e+005  ,3.56403e+005  ,-3.51697e+005  ,1.73972e+004
3557  ,-6.36717e+006  ,-2.38322e+004  ,-9.40545e+005  ,3.56998e+005  ,-3.08438e+005  ,1.52060e+004
3558  ,-6.38440e+006  ,-2.21072e+004  ,-1.02748e+006  ,3.57385e+005  ,-2.68710e+005  ,1.34988e+004
3559  ,-6.39823e+006  ,-2.09799e+004  ,-1.11225e+006  ,3.57166e+005  ,-2.33284e+005  ,1.07265e+004
3560  ,-6.42215e+006  ,-1.02192e+004  ,-1.20937e+006  ,3.54386e+005  ,-1.97889e+005  ,1.14576e+004
3561  ,-6.38964e+006  ,-1.94346e+004  ,-1.27472e+006  ,3.65810e+005  ,-1.72238e+005  ,3.50922e+003
3562  ,-6.37565e+006  ,-1.46509e+004  ,-1.32546e+006  ,3.44854e+005  ,-1.44124e+005  ,7.87972e+003
3563  ,-6.28803e+006  ,-2.35991e+004  ,-1.36132e+006  ,3.60767e+005  ,-1.21266e+005  ,1.52486e+003
3564  ,-6.28226e+006  ,-4.63670e+004  ,-1.42076e+006  ,3.43496e+005  ,-1.01996e+005  ,6.30843e+003
3565  ,-6.33663e+006  ,-2.94108e+004  ,-1.46671e+006  ,3.57006e+005  ,-8.33230e+004  ,-4.93881e+002
3566  ,-6.24953e+006  ,-3.32737e+004  ,-1.47949e+006  ,3.45892e+005  ,-6.32438e+004  ,3.39970e+003
3567  ,-6.28425e+006  ,-2.30791e+004  ,-1.51366e+006  ,3.59955e+005  ,-4.73138e+004  ,8.55961e+002
3568  ,-6.24084e+006  ,-3.02723e+004  ,-1.52117e+006  ,3.45450e+005  ,-2.94726e+004  ,6.80512e+002
3569  ,-6.25643e+006  ,-2.84506e+004  ,-1.54095e+006  ,3.50701e+005  ,-1.39727e+004  ,-7.35786e+002
3570  ,-6.26346e+006  ,-3.10927e+004  ,-1.54928e+006  ,3.50935e+005  ,2.59912e+003  ,-9.74222e+002
3571  ,-6.33458e+006  ,-3.87822e+004  ,-1.57191e+006  ,3.59381e+005  ,1.72082e+004  ,1.99170e+003
3572  ,-6.36300e+006  ,-3.84374e+004  ,-1.56784e+006  ,3.51981e+005  ,3.30212e+004  ,-8.28531e+002
3573  ,-6.34084e+006  ,-3.25854e+004  ,-1.53636e+006  ,3.57245e+005  ,4.19327e+004  ,-2.58013e+003
3574  ,-6.34285e+006  ,-2.70288e+004  ,-1.50542e+006  ,3.72506e+005  ,6.07660e+004  ,-3.01764e+003
3575  ,-6.34403e+006  ,-2.61521e+004  ,-1.46828e+006  ,3.73065e+005  ,7.91599e+004  ,-3.94567e+003
3576  ,-6.34452e+006  ,-2.53508e+004  ,-1.42215e+006  ,3.73372e+005  ,9.98369e+004  ,-4.46762e+003
3577  ,-6.34496e+006  ,-2.21000e+004  ,-1.36897e+006  ,3.73647e+005  ,1.22609e+005  ,-5.75612e+003
3578  ,-6.33880e+006  ,-2.61580e+004  ,-1.32192e+006  ,3.75506e+005  ,1.46571e+005  ,-1.92796e+003
3579  ,-6.33316e+006  ,-3.63718e+004  ,-1.27116e+006  ,3.70615e+005  ,1.72873e+005  ,-6.07893e+003
3580  ,-6.32454e+006  ,-2.14380e+004  ,-1.18600e+006  ,3.70147e+005  ,2.01532e+005  ,-9.70234e+003
3581  ,-6.32052e+006  ,-8.90254e+003  ,-1.08615e+006  ,3.62544e+005  ,2.30913e+005  ,-7.31125e+003
3582  ,-6.34359e+006  ,-1.27792e+004  ,-1.03394e+006  ,3.58621e+005  ,2.66549e+005  ,-1.46255e+004
3583  ,-6.27782e+006  ,-3.40251e+003  ,-9.29281e+005  ,3.40957e+005  ,3.10231e+005  ,-4.78358e+003
3584  ,-6.18987e+006  ,-1.07734e+004  ,-8.28428e+005  ,3.63445e+005  ,3.51552e+005  ,-9.93564e+003
3585  ,-6.14740e+006  ,-9.42047e+003  ,-7.45479e+005  ,3.45783e+005  ,3.99816e+005  ,-2.64040e+004
